repository,branch,codelist
"ics-research","fu_table","codelists/opensafely-laba-lama-ics-combination-inhaler.csv"
"ics-research","master","codelists/opensafely-laba-lama-ics-combination-inhaler.csv"
"ics-research","more-results","codelists/opensafely-laba-lama-ics-combination-inhaler.csv"
"ics-research","ps-plots","codelists/opensafely-laba-lama-ics-combination-inhaler.csv"
"ics-research","reapply-allow-dates-in-categorised_as-expressions-hotfix","codelists/opensafely-laba-lama-ics-combination-inhaler.csv"
"ics-research","remove-ili","codelists/opensafely-laba-lama-ics-combination-inhaler.csv"
"ics-research","results-2020-06-08","codelists/opensafely-laba-lama-ics-combination-inhaler.csv"
"ics-research","temp-population-logic-fix","codelists/opensafely-laba-lama-ics-combination-inhaler.csv"
"ics-research","First-rough-results","codelists/opensafely-leukotriene-receptor-antagonist-medication.csv"
"ics-research","first-regression-results","codelists/opensafely-leukotriene-receptor-antagonist-medication.csv"
"ics-research","fix-codelist-line-endings","codelists/opensafely-leukotriene-receptor-antagonist-medication.csv"
"ics-research","follow-up_table","codelists/opensafely-leukotriene-receptor-antagonist-medication.csv"
"ics-research","fu_table","codelists/opensafely-leukotriene-receptor-antagonist-medication.csv"
"ics-research","master","codelists/opensafely-leukotriene-receptor-antagonist-medication.csv"
"ics-research","more-results","codelists/opensafely-leukotriene-receptor-antagonist-medication.csv"
"ics-research","ps-plots","codelists/opensafely-leukotriene-receptor-antagonist-medication.csv"
"ics-research","reapply-allow-dates-in-categorised_as-expressions-hotfix","codelists/opensafely-leukotriene-receptor-antagonist-medication.csv"
"ics-research","remove-ili","codelists/opensafely-leukotriene-receptor-antagonist-medication.csv"
"ics-research","results-2020-06-08","codelists/opensafely-leukotriene-receptor-antagonist-medication.csv"
"ics-research","temp-population-logic-fix","codelists/opensafely-leukotriene-receptor-antagonist-medication.csv"
"ics-research","First-rough-results","codelists/opensafely-low-and-medium-dose-ics-inhalers.csv"
"ics-research","first-regression-results","codelists/opensafely-low-and-medium-dose-ics-inhalers.csv"
"ics-research","fix-codelist-line-endings","codelists/opensafely-low-and-medium-dose-ics-inhalers.csv"
"ics-research","follow-up_table","codelists/opensafely-low-and-medium-dose-ics-inhalers.csv"
"ics-research","fu_table","codelists/opensafely-low-and-medium-dose-ics-inhalers.csv"
"ics-research","master","codelists/opensafely-low-and-medium-dose-ics-inhalers.csv"
"ics-research","more-results","codelists/opensafely-low-and-medium-dose-ics-inhalers.csv"
"ics-research","ps-plots","codelists/opensafely-low-and-medium-dose-ics-inhalers.csv"
"ics-research","reapply-allow-dates-in-categorised_as-expressions-hotfix","codelists/opensafely-low-and-medium-dose-ics-inhalers.csv"
"ics-research","remove-ili","codelists/opensafely-low-and-medium-dose-ics-inhalers.csv"
"ics-research","results-2020-06-08","codelists/opensafely-low-and-medium-dose-ics-inhalers.csv"
"ics-research","temp-population-logic-fix","codelists/opensafely-low-and-medium-dose-ics-inhalers.csv"
"ics-research","First-rough-results","codelists/opensafely-low-and-medium-dose-multiple-ingredient-ics-inhalers.csv"
"ics-research","first-regression-results","codelists/opensafely-low-and-medium-dose-multiple-ingredient-ics-inhalers.csv"
"ics-research","fix-codelist-line-endings","codelists/opensafely-low-and-medium-dose-multiple-ingredient-ics-inhalers.csv"
"ics-research","follow-up_table","codelists/opensafely-low-and-medium-dose-multiple-ingredient-ics-inhalers.csv"
"ics-research","fu_table","codelists/opensafely-low-and-medium-dose-multiple-ingredient-ics-inhalers.csv"
"ics-research","master","codelists/opensafely-low-and-medium-dose-multiple-ingredient-ics-inhalers.csv"
"ics-research","more-results","codelists/opensafely-low-and-medium-dose-multiple-ingredient-ics-inhalers.csv"
"ics-research","ps-plots","codelists/opensafely-low-and-medium-dose-multiple-ingredient-ics-inhalers.csv"
"ics-research","reapply-allow-dates-in-categorised_as-expressions-hotfix","codelists/opensafely-low-and-medium-dose-multiple-ingredient-ics-inhalers.csv"
"ics-research","remove-ili","codelists/opensafely-low-and-medium-dose-multiple-ingredient-ics-inhalers.csv"
"ics-research","results-2020-06-08","codelists/opensafely-low-and-medium-dose-multiple-ingredient-ics-inhalers.csv"
"ics-research","temp-population-logic-fix","codelists/opensafely-low-and-medium-dose-multiple-ingredient-ics-inhalers.csv"
"ics-research","First-rough-results","codelists/opensafely-low-and-medium-dose-single-ingredient-ics-inhalers.csv"
"ics-research","first-regression-results","codelists/opensafely-low-and-medium-dose-single-ingredient-ics-inhalers.csv"
"ics-research","fix-codelist-line-endings","codelists/opensafely-low-and-medium-dose-single-ingredient-ics-inhalers.csv"
"ics-research","follow-up_table","codelists/opensafely-low-and-medium-dose-single-ingredient-ics-inhalers.csv"
"ics-research","fu_table","codelists/opensafely-low-and-medium-dose-single-ingredient-ics-inhalers.csv"
"ics-research","master","codelists/opensafely-low-and-medium-dose-single-ingredient-ics-inhalers.csv"
"ics-research","more-results","codelists/opensafely-low-and-medium-dose-single-ingredient-ics-inhalers.csv"
"ics-research","ps-plots","codelists/opensafely-low-and-medium-dose-single-ingredient-ics-inhalers.csv"
"ics-research","reapply-allow-dates-in-categorised_as-expressions-hotfix","codelists/opensafely-low-and-medium-dose-single-ingredient-ics-inhalers.csv"
"ics-research","remove-ili","codelists/opensafely-low-and-medium-dose-single-ingredient-ics-inhalers.csv"
"ics-research","results-2020-06-08","codelists/opensafely-low-and-medium-dose-single-ingredient-ics-inhalers.csv"
"ics-research","temp-population-logic-fix","codelists/opensafely-low-and-medium-dose-single-ingredient-ics-inhalers.csv"
"ics-research","First-rough-results","codelists/opensafely-nebulised-asthma-and-copd-medications.csv"
"ics-research","first-regression-results","codelists/opensafely-nebulised-asthma-and-copd-medications.csv"
"ics-research","fix-codelist-line-endings","codelists/opensafely-nebulised-asthma-and-copd-medications.csv"
"ics-research","follow-up_table","codelists/opensafely-nebulised-asthma-and-copd-medications.csv"
"ics-research","fu_table","codelists/opensafely-nebulised-asthma-and-copd-medications.csv"
"ics-research","master","codelists/opensafely-nebulised-asthma-and-copd-medications.csv"
"ics-research","more-results","codelists/opensafely-nebulised-asthma-and-copd-medications.csv"
"ics-research","ps-plots","codelists/opensafely-nebulised-asthma-and-copd-medications.csv"
"ics-research","reapply-allow-dates-in-categorised_as-expressions-hotfix","codelists/opensafely-nebulised-asthma-and-copd-medications.csv"
"ics-research","remove-ili","codelists/opensafely-nebulised-asthma-and-copd-medications.csv"
"ics-research","results-2020-06-08","codelists/opensafely-nebulised-asthma-and-copd-medications.csv"
"ics-research","temp-population-logic-fix","codelists/opensafely-nebulised-asthma-and-copd-medications.csv"
"ics-research","First-rough-results","codelists/opensafely-pneumococcal-vaccination.csv"
"ics-research","first-regression-results","codelists/opensafely-pneumococcal-vaccination.csv"
"ics-research","fix-codelist-line-endings","codelists/opensafely-pneumococcal-vaccination.csv"
"ics-research","follow-up_table","codelists/opensafely-pneumococcal-vaccination.csv"
"ics-research","fu_table","codelists/opensafely-pneumococcal-vaccination.csv"
"ics-research","master","codelists/opensafely-pneumococcal-vaccination.csv"
"ics-research","more-results","codelists/opensafely-pneumococcal-vaccination.csv"
"ics-research","ps-plots","codelists/opensafely-pneumococcal-vaccination.csv"
"ics-research","reapply-allow-dates-in-categorised_as-expressions-hotfix","codelists/opensafely-pneumococcal-vaccination.csv"
"ics-research","remove-ili","codelists/opensafely-pneumococcal-vaccination.csv"
"ics-research","results-2020-06-08","codelists/opensafely-pneumococcal-vaccination.csv"
"ics-research","temp-population-logic-fix","codelists/opensafely-pneumococcal-vaccination.csv"
"ics-research","First-rough-results","codelists/opensafely-saba-inhaler-medications.csv"
"ics-research","first-regression-results","codelists/opensafely-saba-inhaler-medications.csv"
"ics-research","fix-codelist-line-endings","codelists/opensafely-saba-inhaler-medications.csv"
"ics-research","follow-up_table","codelists/opensafely-saba-inhaler-medications.csv"
"ics-research","fu_table","codelists/opensafely-saba-inhaler-medications.csv"
"ics-research","master","codelists/opensafely-saba-inhaler-medications.csv"
"ics-research","more-results","codelists/opensafely-saba-inhaler-medications.csv"
"ics-research","ps-plots","codelists/opensafely-saba-inhaler-medications.csv"
"ics-research","reapply-allow-dates-in-categorised_as-expressions-hotfix","codelists/opensafely-saba-inhaler-medications.csv"
"ics-research","remove-ili","codelists/opensafely-saba-inhaler-medications.csv"
"ics-research","results-2020-06-08","codelists/opensafely-saba-inhaler-medications.csv"
"ics-research","temp-population-logic-fix","codelists/opensafely-saba-inhaler-medications.csv"
"ics-research","First-rough-results","codelists/opensafely-sama-medication.csv"
"ics-research","first-regression-results","codelists/opensafely-sama-medication.csv"
"ics-research","fix-codelist-line-endings","codelists/opensafely-sama-medication.csv"
"ics-research","follow-up_table","codelists/opensafely-sama-medication.csv"
"ics-research","fu_table","codelists/opensafely-sama-medication.csv"
"ics-research","master","codelists/opensafely-sama-medication.csv"
"ics-research","more-results","codelists/opensafely-sama-medication.csv"
"ics-research","ps-plots","codelists/opensafely-sama-medication.csv"
"ics-research","reapply-allow-dates-in-categorised_as-expressions-hotfix","codelists/opensafely-sama-medication.csv"
"ics-research","remove-ili","codelists/opensafely-sama-medication.csv"
"ics-research","results-2020-06-08","codelists/opensafely-sama-medication.csv"
"ics-research","temp-population-logic-fix","codelists/opensafely-sama-medication.csv"
"ics-research","First-rough-results","codelists/opensafely-single-ingredient-ics.csv"
"ics-research","first-regression-results","codelists/opensafely-single-ingredient-ics.csv"
"ics-research","fix-codelist-line-endings","codelists/opensafely-single-ingredient-ics.csv"
"ics-research","follow-up_table","codelists/opensafely-single-ingredient-ics.csv"
"ics-research","fu_table","codelists/opensafely-single-ingredient-ics.csv"
"ics-research","master","codelists/opensafely-single-ingredient-ics.csv"
"ics-research","more-results","codelists/opensafely-single-ingredient-ics.csv"
"ics-research","ps-plots","codelists/opensafely-single-ingredient-ics.csv"
"ics-research","reapply-allow-dates-in-categorised_as-expressions-hotfix","codelists/opensafely-single-ingredient-ics.csv"
"ics-research","remove-ili","codelists/opensafely-single-ingredient-ics.csv"
"ics-research","results-2020-06-08","codelists/opensafely-single-ingredient-ics.csv"
"ics-research","temp-population-logic-fix","codelists/opensafely-single-ingredient-ics.csv"
"ics-research","First-rough-results","codelists/opensafely-single-ingredient-laba-inhalers.csv"
"ics-research","first-regression-results","codelists/opensafely-single-ingredient-laba-inhalers.csv"
"ics-research","fix-codelist-line-endings","codelists/opensafely-single-ingredient-laba-inhalers.csv"
"ics-research","follow-up_table","codelists/opensafely-single-ingredient-laba-inhalers.csv"
"ics-research","fu_table","codelists/opensafely-single-ingredient-laba-inhalers.csv"
"ics-research","master","codelists/opensafely-single-ingredient-laba-inhalers.csv"
"ics-research","more-results","codelists/opensafely-single-ingredient-laba-inhalers.csv"
"ics-research","ps-plots","codelists/opensafely-single-ingredient-laba-inhalers.csv"
"ics-research","reapply-allow-dates-in-categorised_as-expressions-hotfix","codelists/opensafely-single-ingredient-laba-inhalers.csv"
"ics-research","remove-ili","codelists/opensafely-single-ingredient-laba-inhalers.csv"
"ics-research","results-2020-06-08","codelists/opensafely-single-ingredient-laba-inhalers.csv"
"ics-research","temp-population-logic-fix","codelists/opensafely-single-ingredient-laba-inhalers.csv"
"ics-research","First-rough-results","codelists/opensafely-single-ingredient-lama-inhalers.csv"
"ics-research","first-regression-results","codelists/opensafely-single-ingredient-lama-inhalers.csv"
"ics-research","fix-codelist-line-endings","codelists/opensafely-single-ingredient-lama-inhalers.csv"
"ics-research","follow-up_table","codelists/opensafely-single-ingredient-lama-inhalers.csv"
"ics-research","fu_table","codelists/opensafely-single-ingredient-lama-inhalers.csv"
"ics-research","master","codelists/opensafely-single-ingredient-lama-inhalers.csv"
"ics-research","more-results","codelists/opensafely-single-ingredient-lama-inhalers.csv"
"ics-research","ps-plots","codelists/opensafely-single-ingredient-lama-inhalers.csv"
"ics-research","reapply-allow-dates-in-categorised_as-expressions-hotfix","codelists/opensafely-single-ingredient-lama-inhalers.csv"
"ics-research","remove-ili","codelists/opensafely-single-ingredient-lama-inhalers.csv"
"ics-research","results-2020-06-08","codelists/opensafely-single-ingredient-lama-inhalers.csv"
"ics-research","temp-population-logic-fix","codelists/opensafely-single-ingredient-lama-inhalers.csv"
"ics-research","First-rough-results","codelists/opensafely-statin-medication.csv"
"ics-research","first-regression-results","codelists/opensafely-statin-medication.csv"
"ics-research","fix-codelist-line-endings","codelists/opensafely-statin-medication.csv"
"ics-research","follow-up_table","codelists/opensafely-statin-medication.csv"
"ics-research","fu_table","codelists/opensafely-statin-medication.csv"
"ics-research","master","codelists/opensafely-statin-medication.csv"
"ics-research","more-results","codelists/opensafely-statin-medication.csv"
"ics-research","ps-plots","codelists/opensafely-statin-medication.csv"
"ics-research","reapply-allow-dates-in-categorised_as-expressions-hotfix","codelists/opensafely-statin-medication.csv"
"ics-research","remove-ili","codelists/opensafely-statin-medication.csv"
"ics-research","results-2020-06-08","codelists/opensafely-statin-medication.csv"
"ics-research","temp-population-logic-fix","codelists/opensafely-statin-medication.csv"
"immunosuppressant-meds-research","master","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"immunosuppressant-meds-research","master","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"immunosuppressant-meds-research","master","codelists/opensafely-azathioprine-dmd.csv"
"immunosuppressant-meds-research","master","codelists/opensafely-ciclosporin-oral-dmd.csv"
"immunosuppressant-meds-research","master","codelists/opensafely-dmards.csv"
"immunosuppressant-meds-research","master","codelists/opensafely-leflunomide-dmd.csv"
"immunosuppressant-meds-research","master","codelists/opensafely-mercaptopurine-dmd.csv"
"immunosuppressant-meds-research","master","codelists/opensafely-methotrexate-injectable.csv"
"immunosuppressant-meds-research","master","codelists/opensafely-methotrexate-oral.csv"
"immunosuppressant-meds-research","master","codelists/opensafely-mycophenolate.csv"
"immunosuppressant-meds-research","master","codelists/opensafely-newer-aminosalicylates-for-ibd-dmd.csv"
"immunosuppressant-meds-research","master","codelists/opensafely-penicillamine-dmd.csv"
"immunosuppressant-meds-research","master","codelists/opensafely-sulfasalazine-oral-dmd.csv"
"job-server-repo-tests","master","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"job-server-repo-tests","yaml-indentation-error","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"lone_households","main","codelists/opensafely-selective-serotonin-reuptake-inhibitors-dmd.csv"
"long-covid","EMIS","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"long-covid","imd","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"long-covid","main","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"long-covid","simplified-for-ce2","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"long-covid","v2-with-validation","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"long-covid","EMIS","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"long-covid","imd","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"long-covid","main","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"long-covid","simplified-for-ce2","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"long-covid","v2-with-validation","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"long-covid","EMIS","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"long-covid","imd","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"long-covid","main","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"long-covid","simplified-for-ce2","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"long-covid","v2-with-validation","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"long-covid","EMIS","codelists/opensafely-direct-acting-oral-anticoagulants-doac.csv"
"long-covid","imd","codelists/opensafely-direct-acting-oral-anticoagulants-doac.csv"
"long-covid","main","codelists/opensafely-direct-acting-oral-anticoagulants-doac.csv"
"long-covid","simplified-for-ce2","codelists/opensafely-direct-acting-oral-anticoagulants-doac.csv"
"long-covid","v2-with-validation","codelists/opensafely-direct-acting-oral-anticoagulants-doac.csv"
"long-covid","EMIS","codelists/opensafely-warfarin.csv"
"long-covid","imd","codelists/opensafely-warfarin.csv"
"long-covid","main","codelists/opensafely-warfarin.csv"
"long-covid","simplified-for-ce2","codelists/opensafely-warfarin.csv"
"long-covid","v2-with-validation","codelists/opensafely-warfarin.csv"
"long-covid-historical-health","main","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"long-covid-historical-health","main","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"long-covid-historical-health","main","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"long-covid-historical-health","main","codelists/opensafely-direct-acting-oral-anticoagulants-doac.csv"
"long-covid-historical-health","main","codelists/opensafely-warfarin.csv"
"long-covid-risk-factors-and-prediction","main","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"long-covid-risk-factors-and-prediction","post_hoc","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"long-covid-risk-factors-and-prediction","main","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"long-covid-risk-factors-and-prediction","post_hoc","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"long-covid-risk-factors-and-prediction","main","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"long-covid-risk-factors-and-prediction","post_hoc","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"long-covid-risk-factors-and-prediction","main","codelists/opensafely-direct-acting-oral-anticoagulants-doac.csv"
"long-covid-risk-factors-and-prediction","post_hoc","codelists/opensafely-direct-acting-oral-anticoagulants-doac.csv"
"long-covid-risk-factors-and-prediction","main","codelists/opensafely-warfarin.csv"
"long-covid-risk-factors-and-prediction","post_hoc","codelists/opensafely-warfarin.csv"
"long-covid-sick-notes","general-population-index-dates","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"long-covid-sick-notes","master","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"long-covid-sick-notes","general-population-index-dates","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"long-covid-sick-notes","master","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"long-covid-sick-notes","general-population-index-dates","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"long-covid-sick-notes","master","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"mab-av-non-users","main","codelists/nhsd-immunosuppresant-drugs-pra-dmd.csv"
"mab-av-non-users","main","codelists/nhsd-oral-steroid-drugs-pra-dmd.csv"
"mechanical-valve-anticoag","master","codelists/opensafely-direct-acting-oral-anticoagulants-doac.csv"
"mechanical-valve-anticoag","update-measures","codelists/opensafely-direct-acting-oral-anticoagulants-doac.csv"
"mechanical-valve-anticoag","updates","codelists/opensafely-direct-acting-oral-anticoagulants-doac.csv"
"mechanical-valve-anticoag","master","codelists/opensafely-inr_blood_testing_reagents.csv"
"mechanical-valve-anticoag","updates","codelists/opensafely-inr_blood_testing_reagents.csv"
"mechanical-valve-anticoag","update-measures","codelists/opensafely-warfarin.csv"
"med-safety-PoC","fix-study-dates","codelists/pincer-nsaid.csv"
"med-safety-PoC","main","codelists/pincer-nsaid.csv"
"med-safety-PoC","tidying-up-reference-files","codelists/pincer-nsaid.csv"
"med-safety-PoC","unicorn-plots","codelists/pincer-nsaid.csv"
"med-safety-PoC","fix-study-dates","codelists/pincer-ppi.csv"
"med-safety-PoC","main","codelists/pincer-ppi.csv"
"med-safety-PoC","tidying-up-reference-files","codelists/pincer-ppi.csv"
"med-safety-PoC","unicorn-plots","codelists/pincer-ppi.csv"
"nhs-covid-vaccination-coverage","main","codelists/opensafely-adrenaline-pens.csv"
"nhs-covid-vaccination-coverage","main","codelists/opensafely-dmards.csv"
"nhs-covid-vaccination-coverage","main","codelists/opensafely-selective-serotonin-reuptake-inhibitors-dmd.csv"
"NICE-audit-lipids","main","codelists/opensafely-cvd_prevent_statins.csv"
"NICE-audit-lipids","main","codelists/opensafely-statin-medication.csv"
"non-specific-immunity-research","DG-Dev","codelists/opensafely-antidiabetic-drugs.csv"
"non-specific-immunity-research","fix-codelist-line-endings","codelists/opensafely-antidiabetic-drugs.csv"
"non-specific-immunity-research","master","codelists/opensafely-antidiabetic-drugs.csv"
"non-specific-immunity-research","release-candidates","codelists/opensafely-antidiabetic-drugs.csv"
"non-specific-immunity-research","DG-Dev","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"non-specific-immunity-research","fix-codelist-line-endings","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"non-specific-immunity-research","master","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"non-specific-immunity-research","release-candidates","codelists/opensafely-asthma-inhaler-salbutamol-medication.csv"
"non-specific-immunity-research","DG-Dev","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"non-specific-immunity-research","fix-codelist-line-endings","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"non-specific-immunity-research","master","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"non-specific-immunity-research","release-candidates","codelists/opensafely-asthma-inhaler-steroid-medication.csv"
"non-specific-immunity-research","DG-Dev","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"non-specific-immunity-research","fix-codelist-line-endings","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"non-specific-immunity-research","master","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"non-specific-immunity-research","release-candidates","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"non-specific-immunity-research","DG-Dev","codelists/opensafely-insulin-medication.csv"
"non-specific-immunity-research","fix-codelist-line-endings","codelists/opensafely-insulin-medication.csv"
"non-specific-immunity-research","master","codelists/opensafely-insulin-medication.csv"
"non-specific-immunity-research","release-candidates","codelists/opensafely-insulin-medication.csv"
"nsaids-covid-research","master","codelists/opensafely-aspirin.csv"
"nsaids-covid-research","new-flowchart-re","codelists/opensafely-aspirin.csv"
"nsaids-covid-research","new-result-dag","codelists/opensafely-aspirin.csv"
"nsaids-covid-research","real-data-run","codelists/opensafely-aspirin.csv"
"nsaids-covid-research","redacted_results","codelists/opensafely-aspirin.csv"
"nsaids-covid-research","tweak-RA-inclusion","codelists/opensafely-aspirin.csv"
"nsaids-covid-research","master","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"nsaids-covid-research","new-flowchart-re","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"nsaids-covid-research","new-result-dag","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"nsaids-covid-research","real-data-run","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"nsaids-covid-research","redacted_results","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"nsaids-covid-research","tweak-RA-inclusion","codelists/opensafely-asthma-oral-prednisolone-medication.csv"
"nsaids-covid-research","master","codelists/opensafely-cox-2-specific-nsaids.csv"
"nsaids-covid-research","new-flowchart-re","codelists/opensafely-cox-2-specific-nsaids.csv"
"nsaids-covid-research","new-result-dag","codelists/opensafely-cox-2-specific-nsaids.csv"
"nsaids-covid-research","real-data-run","codelists/opensafely-cox-2-specific-nsaids.csv"
"nsaids-covid-research","redacted_results","codelists/opensafely-cox-2-specific-nsaids.csv"
"nsaids-covid-research","tweak-RA-inclusion","codelists/opensafely-cox-2-specific-nsaids.csv"
"nsaids-covid-research","master","codelists/opensafely-dmards.csv"
"nsaids-covid-research","new-flowchart-re","codelists/opensafely-dmards.csv"
"nsaids-covid-research","new-result-dag","codelists/opensafely-dmards.csv"
"nsaids-covid-research","real-data-run","codelists/opensafely-dmards.csv"
"nsaids-covid-research","redacted_results","codelists/opensafely-dmards.csv"
"nsaids-covid-research","tweak-RA-inclusion","codelists/opensafely-dmards.csv"
"nsaids-covid-research","master","codelists/opensafely-high-dose-ics-inhalers.csv"
"nsaids-covid-research","new-flowchart-re","codelists/opensafely-high-dose-ics-inhalers.csv"
"nsaids-covid-research","new-result-dag","codelists/opensafely-high-dose-ics-inhalers.csv"
"nsaids-covid-research","real-data-run","codelists/opensafely-high-dose-ics-inhalers.csv"
"nsaids-covid-research","redacted_results","codelists/opensafely-high-dose-ics-inhalers.csv"
"nsaids-covid-research","tweak-RA-inclusion","codelists/opensafely-high-dose-ics-inhalers.csv"
"nsaids-covid-research","master","codelists/opensafely-hydroxychloroquine.csv"
"nsaids-covid-research","new-flowchart-re","codelists/opensafely-hydroxychloroquine.csv"
"nsaids-covid-research","new-result-dag","codelists/opensafely-hydroxychloroquine.csv"
"nsaids-covid-research","real-data-run","codelists/opensafely-hydroxychloroquine.csv"
"nsaids-covid-research","redacted_results","codelists/opensafely-hydroxychloroquine.csv"
"nsaids-covid-research","tweak-RA-inclusion","codelists/opensafely-hydroxychloroquine.csv"
"nsaids-covid-research","master","codelists/opensafely-ibuprofen-oral.csv"
"nsaids-covid-research","new-flowchart-re","codelists/opensafely-ibuprofen-oral.csv"
"nsaids-covid-research","new-result-dag","codelists/opensafely-ibuprofen-oral.csv"
"nsaids-covid-research","real-data-run","codelists/opensafely-ibuprofen-oral.csv"
"nsaids-covid-research","redacted_results","codelists/opensafely-ibuprofen-oral.csv"
"nsaids-covid-research","tweak-RA-inclusion","codelists/opensafely-ibuprofen-oral.csv"
"nsaids-covid-research","master","codelists/opensafely-indometacin.csv"
"nsaids-covid-research","new-flowchart-re","codelists/opensafely-indometacin.csv"
"nsaids-covid-research","new-result-dag","codelists/opensafely-indometacin.csv"
"nsaids-covid-research","real-data-run","codelists/opensafely-indometacin.csv"
"nsaids-covid-research","redacted_results","codelists/opensafely-indometacin.csv"
"nsaids-covid-research","tweak-RA-inclusion","codelists/opensafely-indometacin.csv"
"nsaids-covid-research","master","codelists/opensafely-influenza-vaccination.csv"
"nsaids-covid-research","new-flowchart-re","codelists/opensafely-influenza-vaccination.csv"
"nsaids-covid-research","new-result-dag","codelists/opensafely-influenza-vaccination.csv"
"nsaids-covid-research","real-data-run","codelists/opensafely-influenza-vaccination.csv"
"nsaids-covid-research","redacted_results","codelists/opensafely-influenza-vaccination.csv"
"nsaids-covid-research","tweak-RA-inclusion","codelists/opensafely-influenza-vaccination.csv"
"nsaids-covid-research","master","codelists/opensafely-naproxen-high-dose.csv"
"nsaids-covid-research","new-flowchart-re","codelists/opensafely-naproxen-high-dose.csv"
"nsaids-covid-research","new-result-dag","codelists/opensafely-naproxen-high-dose.csv"
"nsaids-covid-research","real-data-run","codelists/opensafely-naproxen-high-dose.csv"
"nsaids-covid-research","redacted_results","codelists/opensafely-naproxen-high-dose.csv"
"nsaids-covid-research","tweak-RA-inclusion","codelists/opensafely-naproxen-high-dose.csv"
"nsaids-covid-research","master","codelists/opensafely-naproxen-low-dose.csv"
"nsaids-covid-research","new-flowchart-re","codelists/opensafely-naproxen-low-dose.csv"
"nsaids-covid-research","new-result-dag","codelists/opensafely-naproxen-low-dose.csv"
"nsaids-covid-research","real-data-run","codelists/opensafely-naproxen-low-dose.csv"
"nsaids-covid-research","redacted_results","codelists/opensafely-naproxen-low-dose.csv"
"nsaids-covid-research","tweak-RA-inclusion","codelists/opensafely-naproxen-low-dose.csv"
"nsaids-covid-research","master","codelists/opensafely-naproxen-other-doses.csv"
"nsaids-covid-research","new-flowchart-re","codelists/opensafely-naproxen-other-doses.csv"
"nsaids-covid-research","new-result-dag","codelists/opensafely-naproxen-other-doses.csv"
"nsaids-covid-research","real-data-run","codelists/opensafely-naproxen-other-doses.csv"
"nsaids-covid-research","redacted_results","codelists/opensafely-naproxen-other-doses.csv"
"nsaids-covid-research","tweak-RA-inclusion","codelists/opensafely-naproxen-other-doses.csv"
"nsaids-covid-research","master","codelists/opensafely-nsaids-oral.csv"
"nsaids-covid-research","new-flowchart-re","codelists/opensafely-nsaids-oral.csv"
"nsaids-covid-research","new-result-dag","codelists/opensafely-nsaids-oral.csv"
"nsaids-covid-research","real-data-run","codelists/opensafely-nsaids-oral.csv"
"nsaids-covid-research","redacted_results","codelists/opensafely-nsaids-oral.csv"
